"Package","Version Installed","Vulnerability ID","Severity"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2019-1547","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2019-1547","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2022-43552","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2022-43552","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2022-43552","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2862","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2862","Medium"
"libp11-kit0","0.20.2-2ubuntu2","CVE-2020-29362","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0359","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0359","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-45061","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2022-45061","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2022-45061","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-45061","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2022-35260","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2022-35260","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2022-35260","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2020-8284","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2020-8284","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2020-8284","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22876","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22876","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22876","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-4293","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-4293","Low"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2014-9114","Low"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2014-9114","Low"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2014-9114","Low"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2014-9114","Low"
"mount","2.20.1-5.1ubuntu20.9","CVE-2014-9114","Low"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2014-9114","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-48564","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2022-48564","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2022-48564","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-48564","Medium"
"perl","5.18.2-2ubuntu1.7","CVE-2023-47100","Medium"
"perl-base","5.18.2-2ubuntu1.7","CVE-2023-47100","Medium"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2023-47100","Medium"
"libpam-modules","1.1.8-1ubuntu2.2","CVE-2024-22365","Medium"
"libpam-modules-bin","1.1.8-1ubuntu2.2","CVE-2024-22365","Medium"
"libpam-runtime","1.1.8-1ubuntu2.2","CVE-2024-22365","Medium"
"libpam0g","1.1.8-1ubuntu2.2","CVE-2024-22365","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2010-3192","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2010-3192","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2010-3192","Negligible"
"e2fslibs","1.42.9-3ubuntu1.3","CVE-2019-5094","Medium"
"e2fsprogs","1.42.9-3ubuntu1.3","CVE-2019-5094","Medium"
"libcomerr2","1.42.9-3ubuntu1.3","CVE-2019-5094","Medium"
"libss2","1.42.9-3ubuntu1.3","CVE-2019-5094","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2017-6350","Negligible"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2017-6350","Negligible"
"libc-bin","2.19-0ubuntu6.15","CVE-2021-33574","Low"
"libc6","2.19-0ubuntu6.15","CVE-2021-33574","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2021-33574","Low"
"libsasl2-2","2.1.25.dfsg1-17build1","CVE-2020-8032","Low"
"libsasl2-modules","2.1.25.dfsg1-17build1","CVE-2020-8032","Low"
"libsasl2-modules-db","2.1.25.dfsg1-17build1","CVE-2020-8032","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3177","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2021-3177","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2021-3177","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3177","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0407","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0407","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-15358","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2021-20227","Medium"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2022-43995","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2021-38604","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2021-38604","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2021-38604","Medium"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2016-7076","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0696","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0696","Low"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2017-11671","Low"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2017-11671","Low"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2017-11671","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2017-11671","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2210","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2210","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3426","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2021-3426","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2021-3426","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3426","Low"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2017-14159","Low"
"gnupg","1.4.16-1ubuntu2.6","CVE-2019-14855","Low"
"gpgv","1.4.16-1ubuntu2.6","CVE-2019-14855","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2024-0853","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2024-0853","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2024-0853","Low"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-13631","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2023-29491","Medium"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2023-29491","Medium"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2023-29491","Medium"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2023-29491","Medium"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2023-29491","Medium"
"libpng12-0","1.2.50-1ubuntu2.14.04.3","CVE-2021-4214","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42373","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-1381","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-1381","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2206","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2206","Low"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-13632","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0393","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0393","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2017-6349","Negligible"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2017-6349","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-5344","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-5344","Medium"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2017-2616","Medium"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2017-2616","Medium"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2017-2616","Medium"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2017-2616","Medium"
"mount","2.20.1-5.1ubuntu20.9","CVE-2017-2616","Medium"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2017-2616","Medium"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2019-18684","Low"
"libasn1-8-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libgssapi3-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libhcrypto4-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libheimbase1-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libheimntlm0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libhx509-5-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libkrb5-26-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libroken18-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"libwind0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-45142","Medium"
"cpio","2.11+dfsg-1ubuntu1.2","CVE-2023-7207","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2020-29573","Low"
"libc6","2.19-0ubuntu6.15","CVE-2020-29573","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2020-29573","Low"
"tar","1.27.1-1ubuntu0.1","CVE-2021-20193","Low"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2017-20002","Medium"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2017-20002","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2304","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2304","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-5156","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2023-5156","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-5156","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3928","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3928","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2021-3326","Low"
"libc6","2.19-0ubuntu6.15","CVE-2021-3326","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2021-3326","Low"
"libudev1","204-5ubuntu20.31","CVE-2020-13776","Low"
"udev","204-5ubuntu20.31","CVE-2020-13776","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2023-23914","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-23914","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-23914","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3256","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3256","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2023-27533","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-27533","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-27533","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48232","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48232","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3234","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3234","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48231","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48231","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2022-35252","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2022-35252","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2022-35252","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2019-20807","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2019-20807","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2817","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2817","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-1170","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-1170","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-0466","Negligible"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-0466","Negligible"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-13434","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-5678","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-5678","Low"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2019-15847","Negligible"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2019-15847","Negligible"
"libudev1","204-5ubuntu20.31","CVE-2019-20386","Low"
"udev","204-5ubuntu20.31","CVE-2019-20386","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3235","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3235","Medium"
"zlib1g","1:1.2.8.dfsg-1ubuntu1.1","CVE-2022-42800","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22946","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22946","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22946","Medium"
"libdbus-1-3","1.6.18-0ubuntu4.5","CVE-2022-42010","Medium"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2024-26461","Low"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2024-26461","Low"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2024-26461","Low"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2024-26461","Low"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2024-26461","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2020-8231","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2020-8231","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2020-8231","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2023-27535","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-27535","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-27535","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0943","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0943","Medium"
"bash","4.3-7ubuntu1.7","CVE-2022-3715","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3520","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3520","Low"
"perl","5.18.2-2ubuntu1.7","CVE-2020-16156","Medium"
"perl-base","5.18.2-2ubuntu1.7","CVE-2020-16156","Medium"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2020-16156","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2598","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2598","Low"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2018-5709","Negligible"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2018-5709","Negligible"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2018-5709","Negligible"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2018-5709","Negligible"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2018-5709","Negligible"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2023-7090","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2982","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2982","Medium"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2022-31253","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3324","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3324","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4751","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4751","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3591","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3591","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3037","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3037","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-48566","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2022-48566","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2022-48566","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-48566","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-33595","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2023-33595","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2023-33595","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-33595","Medium"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-16879","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-16879","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-16879","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-16879","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-16879","Negligible"
"libpng12-0","1.2.50-1ubuntu2.14.04.3","CVE-2019-6129","Negligible"
"curl","7.35.0-1ubuntu2.20","CVE-2020-8169","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2020-8169","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2020-8169","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3099","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3099","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42374","Low"
"ca-certificates","20170717~14.04.2","CVE-2022-23491","Medium"
"e2fslibs","1.42.9-3ubuntu1.3","CVE-2019-5188","Medium"
"e2fsprogs","1.42.9-3ubuntu1.3","CVE-2019-5188","Medium"
"libcomerr2","1.42.9-3ubuntu1.3","CVE-2019-5188","Medium"
"libss2","1.42.9-3ubuntu1.3","CVE-2019-5188","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4738","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4738","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2889","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3016","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2889","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3016","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2980","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2980","Medium"
"libpng12-0","1.2.50-1ubuntu2.14.04.3","CVE-2019-17371","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-13733","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-13733","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-13733","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-13733","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-13733","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4752","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4752","Medium"
"libpcre3","1:8.31-2ubuntu2.3","CVE-2017-7245","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-47024","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-47024","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2946","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2946","Medium"
"tar","1.27.1-1ubuntu0.1","CVE-2023-39804","Medium"
"isc-dhcp-client","4.2.4-7ubuntu12.13","CVE-2022-2929","Medium"
"isc-dhcp-common","4.2.4-7ubuntu12.13","CVE-2022-2929","Medium"
"coreutils","8.21-1ubuntu5.4","CVE-2016-2781","Low"
"cron","3.0pl1-124ubuntu2","CVE-2017-9525","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2580","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2580","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22897","Negligible"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22897","Negligible"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22897","Negligible"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-0687","Low"
"libc6","2.19-0ubuntu6.15","CVE-2023-0687","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-0687","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2208","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2208","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2023-46219","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-46219","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-46219","Low"
"libgcrypt11","1.5.3-2ubuntu4.6","CVE-2019-13627","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2522","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2522","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2819","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2819","Medium"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2013-4235","Low"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2013-4235","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4734","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4734","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2345","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2345","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2344","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2344","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4733","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4733","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4750","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4750","Medium"
"libpcre3","1:8.31-2ubuntu2.3","CVE-2017-7246","Negligible"
"libaudit-common","1:2.3.2-2ubuntu1","CVE-2015-5186","Negligible"
"libaudit1","1:2.3.2-2ubuntu1","CVE-2015-5186","Negligible"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-10735","Negligible"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2020-10735","Negligible"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2020-10735","Negligible"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-10735","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2021-39537","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2021-39537","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2021-39537","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2021-39537","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2021-39537","Negligible"
"isc-dhcp-client","4.2.4-7ubuntu12.13","CVE-2022-2928","Medium"
"isc-dhcp-common","4.2.4-7ubuntu12.13","CVE-2022-2928","Medium"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2013-0157","Low"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2013-0157","Low"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2013-0157","Low"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2013-0157","Low"
"mount","2.20.1-5.1ubuntu20.9","CVE-2013-0157","Low"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2013-0157","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3297","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3297","Low"
"libgnutls-openssl27","2.12.23-12ubuntu2.8","CVE-2018-16868","Low"
"libgnutls26","2.12.23-12ubuntu2.8","CVE-2018-16868","Low"
"coreutils","8.21-1ubuntu5.4","CVE-2017-18018","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3134","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3134","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0351","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0351","Medium"
"libudev1","204-5ubuntu20.31","CVE-2020-13529","Low"
"udev","204-5ubuntu20.31","CVE-2020-13529","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2023-27537","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-27537","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-27537","Low"
"cron","3.0pl1-124ubuntu2","CVE-2019-9706","Low"
"tar","1.27.1-1ubuntu0.1","CVE-2022-48303","Medium"
"cpio","2.11+dfsg-1ubuntu1.2","CVE-2019-14866","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2023-42364","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2023-42365","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48233","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48237","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48233","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48237","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3296","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3296","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2020-29562","Low"
"libc6","2.19-0ubuntu6.15","CVE-2020-29562","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2020-29562","Low"
"iproute2","3.12.0-2ubuntu1.2","CVE-2019-20795","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4781","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4781","Medium"
